y_test,y_logis_predict_proba,y_linear_predict_proba,y_poly_predict_proba,y_rbf_predict_proba
0.0,0.5412152697792046,0.21922643065042102,0.19517092203820785,0.3983276319316047
0.0,0.4842779443733537,0.19515215406054898,0.25636856167638894,0.18169203100378756
0.0,0.47147802844152287,0.1898697852932841,0.19558322747901766,0.22982300620181711
0.0,0.38634315742358166,0.13986104627667564,0.11924449551829142,0.15586610725036798
1.0,0.8533536236670055,0.6440700956822398,0.7146189823362665,0.6359071896422084
1.0,0.32884321033082087,0.1053182183313997,0.10450168313029268,0.12101632568511914
1.0,0.3553940122741184,0.11408003942417223,0.10798045979588093,0.12810508064181475
0.0,0.437678781083015,0.17354151704983203,0.12995869810944283,0.16370558485709752
0.0,0.6447198790220301,0.33942991474214335,0.42992067834363307,0.29299864094005246
0.0,0.4808594250372438,0.19902957388492862,0.21688910027730568,0.22035035053377786
1.0,0.3012781945217163,0.09041722371855047,0.11004977377991304,0.11217351010297338
0.0,0.5234959067480504,0.2237443673345101,0.1649832943127962,0.19390145151153954
0.0,0.38493713328800583,0.13260529144137292,0.10417796212357265,0.15299637048923664
0.0,0.2797891198158334,0.08007818654429404,0.06087766629477339,0.10716347816073302
0.0,0.3424199067398743,0.10731093354064059,0.1135039882164124,0.1284678579512
0.0,0.4324735531711202,0.1595764181683732,0.1626806279999608,0.15571709423947774
0.0,0.2351544601561662,0.06432870860643396,0.06154695840178882,0.09214328933803101
0.0,0.49354861916328574,0.19107120227907343,0.15278456105046703,0.17801116881427764
0.0,0.370651294512442,0.12158496429880215,0.10091966089648234,0.1633884934495857
0.0,0.4007184143074929,0.1361163974715023,0.12485550339824418,0.14274887698400324
1.0,0.41153248931501907,0.1438550463320574,0.11168050628176375,0.1237689414316354
0.0,0.3891450140099333,0.13866342839987333,0.12972044349916603,0.14368395190775685
0.0,0.19029685839124647,0.049485022993640146,0.07849239931174316,0.07192930546062033
0.0,0.3620599834232627,0.11339409959976843,0.10218366737063449,0.13447850034031888
0.0,0.5176571828515892,0.21336950992243567,0.23060825885427083,0.42489134197101075
1.0,0.5076229412226806,0.2097866269243505,0.1943021166204138,0.21827831160174485
0.0,0.49436976109106995,0.20366528973986173,0.20921630055334403,0.19114081406447145
0.0,0.21550130454853558,0.0647749473241708,0.051961440136392575,0.10076511095538636
0.0,0.4470427897736525,0.15802556984798552,0.16451270440804802,0.15728064828246266
0.0,0.21050082742482032,0.05712140494412888,0.05133327285281131,0.07328775066563968
0.0,0.38222345975431715,0.13946933281947194,0.1309223427517472,0.1275692729660043
0.0,0.3901925196665649,0.14150612265525725,0.16722050002638864,0.14841057717179187
1.0,0.46905356373752277,0.17274619392007326,0.1673124465383597,0.18763839323942944
0.0,0.337116015087855,0.11469857185101454,0.13499477367369997,0.14715207114896717
0.0,0.39383924853518787,0.13534352483331577,0.14453215459453547,0.1570540003627998
0.0,0.3902417956361503,0.12436333152453696,0.13461377644484432,0.15240901367076903
0.0,0.3361186785742501,0.11707768373499287,0.0901663790216365,0.14775487505302193
0.0,0.3696257123844205,0.12971396111118824,0.119409124088907,0.1389182997320358
0.0,0.4022379705570686,0.11991447284590662,0.14403128176979893,0.129047787931519
0.0,0.5548115897997774,0.2620263814845415,0.31632947011164986,0.3049160909954605
0.0,0.40595818584158583,0.1381537010783444,0.1527230012524968,0.1538299952756641
0.0,0.5548260830163374,0.23290940368475077,0.2769558531655888,0.2661771672651249
0.0,0.28635721757250127,0.08695706649186355,0.09791039288912935,0.10004738368858267
0.0,0.5130823942644455,0.21091950589764882,0.23555226627550557,0.2228829140488275
0.0,0.8317930321786794,0.5946322543891559,0.0020693595880770677,0.97790278092699
0.0,0.18827398188411223,0.05718878159757524,0.0353863371175075,0.08591415420491824
0.0,0.2604624169904138,0.07800722588315512,0.06173666877176292,0.08977093311255048
1.0,0.41909373469209305,0.1562457245144707,0.16920078175696596,0.14237662425292552
0.0,0.42453178913839557,0.1486462271730746,0.19263147674987827,0.17960356096232477
0.0,0.2668285149739657,0.08293957563702284,0.08188944536398098,0.11801704597787878
0.0,0.5099035847830846,0.195290839737486,0.1825281127202291,0.37299102314916127
0.0,0.26793808833973776,0.0767252647905837,0.07653714277602454,0.09344406058496654
0.0,0.4540610543827231,0.17207492798785637,0.23265397147397088,0.18047653532992552
0.0,0.3125792518158887,0.10190199866993006,0.08263526402017712,0.12684424081580906
0.0,0.6306391687838382,0.3115415508018767,0.3565034938061941,0.337814032247057
0.0,0.4303969556024236,0.16566865835651753,0.15905253283007548,0.20554638223970065
0.0,0.14966057548001765,0.04147935732600567,0.03437727953872175,0.06580920649967949
0.0,0.49087678004649327,0.18129157991296968,0.10805066195060382,0.16734113579749138
1.0,0.8075223536416168,0.5082581214598385,0.6271463749630594,0.4662530364898159
0.0,0.2724912052499284,0.08426944843774925,0.07559728332352826,0.1101002737385974
0.0,0.34861588756562234,0.11378254974498164,0.08604902201090195,0.12850372215074937
0.0,0.5834411454836455,0.24833387501118734,0.22337213316833757,0.28685958006828394
0.0,0.5417992294207641,0.24801317219527522,0.2166923689596551,0.21277356546270232
0.0,0.5949038526748397,0.2816905899542672,0.30440061399535273,0.3117468830731285
0.0,0.39833850924184394,0.14406803987045427,0.12019556590048064,0.15362476897008084
0.0,0.611356292382616,0.3029400916304665,0.32739536257249796,0.3501332177054877
0.0,0.3654941128886315,0.12111900411104519,0.12784253643110685,0.23009719279878965
0.0,0.3110080595151651,0.10227836744277768,0.09770483796936576,0.12987106938489468
0.0,0.4890680245289802,0.19757731455322222,0.17020396107131955,0.25868606706054603
0.0,0.3359099035697976,0.1057443258816631,0.12668496137626298,0.15166528307907692
0.0,0.48463284675790114,0.21148882798947724,0.2166345821281333,0.2403510225552477
0.0,0.4961999052367855,0.19462724210709828,0.1801159683573335,0.17057244859825196
0.0,0.4648176639613946,0.1650560382334047,0.19127891628679253,0.16102223669074087
1.0,0.7941898833556671,0.5593752403841697,0.4552911095004973,0.6965631658479835
0.0,0.3953236411644895,0.13503397391136004,0.09549723835093933,0.13162269115171785
0.0,0.35918617790887375,0.11387079570571854,0.10278509587850475,0.12428664696034215
0.0,0.5031118226349665,0.20951359021868762,0.19553436666821447,0.21927247522253454
0.0,0.3697141613972654,0.11900059024507581,0.11180031412099233,0.1390239335908783
0.0,0.5242227944348566,0.22727742326003825,0.22987448639580502,0.20916429230759456
1.0,0.49223078509716184,0.20341490202357698,0.21925753259241682,0.27924308242151735
0.0,0.3843994833100768,0.1293362987302918,0.10801019623321574,0.13979074348181755
0.0,0.3304184119744163,0.10648602845887051,0.11170627751113765,0.13988294079708508
0.0,0.5334035915796926,0.2152582914888053,0.17757830596143873,0.21135656852631013
0.0,0.3521194756222999,0.12629464020759418,0.1283749200109729,0.22248005458499193
1.0,0.5645448339884769,0.23884355365937648,0.25294855769842284,0.2215571736879936
0.0,0.44520873518477605,0.17190990846115034,0.16353206994343578,0.20491081569608216
0.0,0.4767786278982305,0.1731600492316179,0.15371064559354264,0.1675221103788226
0.0,0.366309335086789,0.11753882360320612,0.11056706943581922,0.1251370097286419
0.0,0.5110889968249784,0.20563423980608228,0.18103888157440648,0.26097377495974317
0.0,0.24931796752058158,0.07627947149704531,0.050772095015992426,0.11093785321304778
0.0,0.4477322052872868,0.1714474390820103,0.13076263430791174,0.14714661050155262
0.0,0.3798931506067458,0.13132284327903965,0.1475394453214592,0.20908773759025717
0.0,0.6760396700889638,0.3552583019197599,0.38050402373720776,0.4306971852613977
0.0,0.26262213856215644,0.08016743935130563,0.07449857588265725,0.09850146353770224
1.0,0.38142891506336646,0.1301082927853802,0.11220816035702168,0.14275715417405635
0.0,0.281470338453321,0.08167556778255457,0.1092489178854022,0.10723030008791061
0.0,0.36364704846234447,0.12401577806207448,0.14872510667388894,0.11768642709983479
0.0,0.19765381683175287,0.06063426266166505,0.040090409136745234,0.08254352959644688
0.0,0.4159722391651335,0.14854409240995894,0.15900557505470875,0.1656433662737613
0.0,0.37702654468928415,0.12905169589156967,0.1304465743217557,0.30493079981833016
0.0,0.42101947542312573,0.14480811876454674,0.126795208943038,0.16318684281521864
0.0,0.570583419375673,0.26843862160327336,0.2842314785480824,0.2585812780539289
0.0,0.2158699930332868,0.06420048600870958,0.061304375237272786,0.08409685705957741
0.0,0.30186874629964816,0.08765733680256067,0.07467495549666603,0.10118617971435429
1.0,0.3994377612398954,0.15792584925402353,0.5,0.1670897822002104
0.0,0.27805427861141635,0.08540391296435146,0.08277932328362311,0.1062736135975209
1.0,0.7358218849782426,0.4743518922342922,0.826819632419051,0.5946486378362089
0.0,0.24253943708926562,0.06524785366340238,0.09956621486231713,0.09010742326333146
0.0,0.5661303600099052,0.22953523246313226,0.18377932518526402,0.22473563626566642
1.0,0.6765211774177643,0.35002096925545695,0.3689896892993014,0.34408606481985393
0.0,0.3278389712082725,0.09971934626381934,0.09980554370913726,0.09690254107285479
0.0,0.4036092312654839,0.15219515953675364,0.10772153684630068,0.1394438706048437
0.0,0.18924269203003824,0.051521630043618996,0.059491798752315195,0.0806505345114149
0.0,0.3210536924680965,0.10145530602053934,0.11020295765720241,0.12217299927938473
0.0,0.2938369913596935,0.09169464869488768,0.06380687092412951,0.10506007207979141
0.0,0.2637367465347019,0.07903957366467687,0.07305052175059258,0.11209804955897888
0.0,0.24530009885051796,0.0744954633748443,0.061162667950280636,0.10121574929012903
1.0,0.36586079133660493,0.12086053069313162,0.10809172778865828,0.14392154334483684
0.0,0.41267769390677805,0.15852700386014537,0.1740709980067986,0.15820526551915015
0.0,0.2721646843726569,0.08329550219445878,0.061087344809653915,0.1060785167773756
0.0,0.17694248039940821,0.05325317034507295,0.03561325848921528,0.0966044576006293
1.0,0.8918945918995684,0.7006650755236778,0.5713843908127711,0.529455736188405
0.0,0.3153749390255235,0.09897403247477561,0.0860667486991392,0.10419123579166957
0.0,0.6121834801043902,0.3215122992816751,0.3645570517261317,0.33522904532184733
0.0,0.47310215411107664,0.17965678743322702,0.16438217161190138,0.18077655952912972
0.0,0.3563281286014614,0.11207605823830642,0.10866663956537047,0.13664009975322366
0.0,0.30350756552096664,0.10656741668126667,0.14293932973819037,0.10568431922381782
0.0,0.41863829626715926,0.16679354419519524,0.114404976542807,0.15401587372535894
1.0,0.3285668902339022,0.10318980539671087,0.1117052015584031,0.13885470204024938
0.0,0.29227516539026843,0.0903527303350657,0.07530000741971464,0.12588178420359875
0.0,0.3722537771060214,0.11966058452872476,0.1040493585344504,0.14501590447508678
1.0,0.8036300851529742,0.5390542145522959,0.5958136513369773,0.5405201547254954
0.0,0.5409496457495032,0.23962131267817535,0.20700032333724064,0.19054069927388897
0.0,0.19621623582255712,0.060083783670569255,0.04395358089046806,0.08947664839902797
0.0,0.2795712308170226,0.08680740138868859,0.07100468471669147,0.10322221170520088
1.0,0.5476004765364441,0.25391734950518285,0.26680762092795063,0.38082066935786313
0.0,0.402805580227908,0.14536016476791247,0.10953655450547527,0.16670696079250927
0.0,0.6083868965935717,0.2978389094996235,0.3152348770262043,0.2984878123596537
0.0,0.6151493248283341,0.2899189243504393,0.3185148916239186,0.3336410273341953
1.0,0.4927821924758489,0.21022616300419467,0.6194462936327993,0.21670679066387455
0.0,0.4423044140778221,0.16753765737489182,0.18534492634763722,0.2307074043569714
0.0,0.4489656661862485,0.165918175843267,0.18028270333633079,0.189495956992284
0.0,0.24966928603570973,0.07005410647057703,0.06261021726203998,0.09163835757003268
1.0,0.5955879587619108,0.2834056752386397,0.34972734800100214,0.27623546130902144
0.0,0.3127429969042603,0.0967963632131287,0.09444553682719528,0.11335732304321046
0.0,0.3866984162912756,0.13499632551455676,0.10682302619064431,0.13577751850432548
1.0,0.7180940622139433,0.4465214789295377,0.48707105794888367,0.5840121779078766
0.0,0.35856150342797727,0.11881523884840327,0.14074522580847182,0.14776214008644578
0.0,0.37082952211301057,0.11747806885668961,0.12021123332653126,0.11581324118223184
1.0,0.5506841632357993,0.2408866638038265,0.23494288316418313,0.2290832001561243
0.0,0.499938715052099,0.19562595357975307,0.1886010745186166,0.1577762842668734
1.0,0.49440151754623113,0.21117414900998271,0.24616251573011425,0.1989977796469829
0.0,0.654597763815025,0.35988489529126333,0.16616637911358564,0.7483538631287975
0.0,0.45944787975961465,0.16853721900945212,0.18551535973360664,0.17474991273286355
1.0,0.2745162149869827,0.0847364399799185,0.0748559854457838,0.10729327145080489
0.0,0.38668199527573593,0.12293787656296304,0.16662959365822586,0.12997012728007454
0.0,0.3899829736417538,0.13936234706524053,0.14624699055488627,0.14434727341027814
0.0,0.36064267785976034,0.1185326564136528,0.0900755735075218,0.13949640185990694
0.0,0.5803013462255078,0.2658410377720898,0.3026355761216732,0.3097522739299924
0.0,0.3692183589601148,0.12041091067010637,0.12424948559956583,0.1379740509147928
0.0,0.35480277636570084,0.11474328816132948,0.08506154754765566,0.130098404462912
0.0,0.6043967235559071,0.3001678322125632,0.3136420246795457,0.3090915240036806
1.0,0.6553045772909507,0.34398073329467427,0.3767402300702035,0.3746772367324213
0.0,0.5322086459883326,0.21857637068815214,0.20404539783424885,0.23179786460594493
0.0,0.5350873527154838,0.21810377233680767,0.21687460876331216,0.2013024466511324
0.0,0.29773861862508505,0.09625122578447676,0.07847676657418148,0.09842035114980739
0.0,0.4125529079816763,0.13950745147993696,0.16982408542174643,0.12776639507575724
0.0,0.2474061828106902,0.07597213290184139,0.07530380268255082,0.07267591022557894
0.0,0.21715892642892784,0.06769096173967354,0.05880549437583921,0.10997863538364362
0.0,0.4013162357558009,0.13491559461072822,0.11913038265539419,0.14837305384691743
1.0,0.6718389825364078,0.34056303561774987,0.3500584985314903,0.2819354239271076
0.0,0.2789463783334151,0.09260803764413954,0.10792112229134321,0.1267026281000294
1.0,0.5565152051604612,0.26151069480033806,0.285105355930987,0.26965632148512503
0.0,0.3122683417313322,0.09859612532719973,0.09578428111072171,0.1309516323384836
1.0,0.6304787709344404,0.31711521265676923,0.36913556332538716,0.3206582637955995
0.0,0.510548321024416,0.20910802443800489,0.24002899456424706,0.2214937918107341
0.0,0.33989157253122326,0.10818831568696688,0.09460022439807912,0.1170479295517773
0.0,0.2992097815482188,0.09475127360431686,0.09211354160448118,0.1302796265660087
0.0,0.52112854631162,0.21223199554597263,0.16257083878661532,0.19322927348431385
0.0,0.4931349641677344,0.18693930809285617,0.1439180828801216,0.2056122425226718
0.0,0.3680241353667749,0.12332011995665326,0.08958346735277743,0.11274296272202224
0.0,0.5105167352545718,0.20525827721032297,0.2022657999880626,0.22985466672396934
0.0,0.47252685101420827,0.17764184152530688,0.14957172098766952,0.16228505507411614
0.0,0.3026043820056285,0.09925445114564169,0.07312116513216894,0.12248186675383674
0.0,0.285310755131176,0.08615055161974705,0.07539469380612887,0.09718801462991433
0.0,0.5587196218280869,0.25107262386858753,0.25597189771592166,0.32753245213293564
0.0,0.3540586066360858,0.12044566731704227,0.09701471418104868,0.1284423289841258
0.0,0.29117231365458485,0.08945911048800793,0.11400561424900695,0.11545052151504745
0.0,0.30688263290493145,0.09582021898605893,0.09510514021755949,0.13205090990656795
0.0,0.31126219531164584,0.09979064465946495,0.08473620585947993,0.12702038645563996
0.0,0.33811946881474986,0.10507414801183915,0.0962187854331926,0.12295392750431612
0.0,0.4483824623704884,0.1693759836119908,0.15855446989037347,0.15585148957779604
1.0,0.7492672005557274,0.44489870487037037,0.5742832313240551,0.45908813611654375
0.0,0.16640605824330665,0.046576991849487735,0.0510789236093785,0.07737639406816021
0.0,0.2889506842844271,0.08547026168059546,0.11313358198580854,0.09069369586463707
0.0,0.5051330579471048,0.19870366283495886,0.21593871306616888,0.4115869558928878
0.0,0.4296431158775426,0.15786443269412842,0.13837890844588205,0.24905733545231196
0.0,0.33364066283478117,0.10511307464100028,0.093657819643299,0.10535620731756
1.0,0.34746168364588703,0.11563158047988027,0.13606535555472749,0.14737473473179621
0.0,0.5272781966003589,0.2180274395162447,0.19774319513960398,0.24094156581804632
0.0,0.27825190591083526,0.08229845739821642,0.08826863497217205,0.08200600221554807
0.0,0.3171598237045352,0.08983529745630597,0.08513937863974173,0.09942535282304395
0.0,0.7679279776069199,0.45771830335036984,0.48252645905978264,0.3497256339571026
0.0,0.4889412813925683,0.20301719188148715,0.33744122610673594,0.2672459957572966
0.0,0.3441622356855992,0.12124428933619244,0.07783817118728299,0.14246888656199325
1.0,0.4951181145664192,0.19290148969407983,0.20486924892022393,0.22134820096643457
0.0,0.6059220865015417,0.28182204725332904,0.04579934204327335,0.8514826091426912
0.0,0.38594897904999714,0.12780928610321707,0.11780953752858893,0.14426870300607303
0.0,0.2994512725060488,0.08975749122970618,0.09043064456341952,0.11032989721187612
0.0,0.6188471371207983,0.29648880210228923,0.2897972438254975,0.39841451775931636
0.0,0.2153841633350454,0.06078014939115079,0.06257167786302054,0.07785536360558534
1.0,0.35529026938195124,0.1222347887364908,0.10533910554697194,0.1394895882411164
0.0,0.6619633854921344,0.35868451714679234,0.5103066048399489,0.3091594174840611
1.0,0.6760068942470444,0.38557202772264965,0.407482853702664,0.5725552211265498
0.0,0.3035523401203511,0.09515109032618191,0.09219166835551192,0.13257359165106447
0.0,0.42630229429339705,0.16019073274387552,0.14696215487370828,0.1830700648254873
0.0,0.36004856251742756,0.13029086546076635,0.11945012182634637,0.16287649586796507
0.0,0.24278836937902587,0.0750465100136896,0.04716455845690311,0.2744030786677644
0.0,0.8125494174134112,0.5919920695208609,0.42390149639092284,0.6891600118860663
0.0,0.3526554229592328,0.11884033135268743,0.1003838635924587,0.12081496029809254
0.0,0.24782481416759697,0.07257931720891725,0.08052651125345316,0.10227712543712993
0.0,0.2552168067860908,0.07693451425290057,0.05375545464933948,0.10594897999667066
0.0,0.33630193324431357,0.12496638683612814,0.10312543721216469,0.1455001825787294
0.0,0.31444009780040016,0.09424267496409551,0.0858305010499708,0.1080589338610191
1.0,0.40538278756117196,0.13633115630680007,0.1445926884455571,0.21399471078038904
0.0,0.3276055926188327,0.09882271175687317,0.08494783132366876,0.11254573088341874
0.0,0.25050502689310244,0.0752510626827306,0.0886365256192394,0.097758386066581
0.0,0.3156677567354997,0.10237601225875698,0.10196833254702671,0.12665767452229476
0.0,0.3387006210341312,0.11273596326372136,0.10788519270985956,0.139852715376614
0.0,0.25501203478816675,0.07500115299638252,0.07412626915130571,0.09383570243432114
0.0,0.4967484946086539,0.20157504101927085,0.19215351119957363,0.18679024647778178
1.0,0.7270744366745856,0.4189714482637717,0.3596384314586122,0.5426332535496351
0.0,0.19308887889617776,0.05674486300562277,0.04965810887066169,0.08493003145440109
0.0,0.21937806738710836,0.0633697799539198,0.04722504893275709,0.09671313920719475
0.0,0.38733695626832054,0.1490387875290108,0.16370503226993272,0.16932101751422107
0.0,0.39508659663212664,0.12562910269558414,0.08557924934830421,0.15153574335942882
0.0,0.3760701578484161,0.12779180640721874,0.09751511581734293,0.13662561221066416
0.0,0.2986036838897621,0.09186899861522638,0.09333946545583457,0.11694045530413691
1.0,0.5110827088578362,0.21025424487199315,0.21406307431260213,0.364038587514471
1.0,0.6991536898998073,0.40015467908252644,0.40101925654186515,0.36977339402459214
0.0,0.37430126095802696,0.12479193632075142,0.10214213633745985,0.1524001966613664
0.0,0.18312350718211928,0.05461184294287476,0.04779496316951224,0.08025137822447102
0.0,0.2932067391214144,0.0944821604979869,0.06334517004036602,0.11808277533415494
0.0,0.3249102843570131,0.10050469484808187,0.0948012926619191,0.12345409378827972
